contigs	predictions	scores
k79_12212	2;1239;186801;186802;216572;1263;1160721	1.0;1.0;0.99995;0.99993;0.99987;0.99987;0.99987
k79_12213	2;976;200643;171549;815;816;290053;693979	1.0;1.0;1.0;0.99942;0.99942;0.99918;0.99917;0.99917
k79_145	2;976;117743;200644;49546;379068;1170699	1.0;0.99999;0.99996;0.99996;0.99996;0.99996;0.99996
k79_48372	2;1239;186801;186802;216572;2172004;2108523	1.0;0.99478;0.99476;0.99361;0.99355;0.71585;0.71585
k79_36316	2;1239;186801;3085636;186803;207244;649756;649757	1.0;1.0;1.0;1.0;1.0;0.99997;0.99997;0.99997
k79_60417	2;1239;186801;3085636;186803;2569097;39488	1.0;1.0;1.0;0.9999;0.9999;0.99187;0.99187
k79_48374	2;1239;186801;3085636;186803;33042;410072;470146	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_148	2;1224;28216;80840;75682;29580;2497863	1.0;0.70799;0.70766;0.70766;0.70766;0.70766;0.70766
k79_12215	2;1224;1236;135623;641;511678;668;312309	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_84557	2;976;200643;171549;815;816;2715212	1.0;0.99998;0.99998;0.99998;0.99998;0.99977;0.99965
k79_60422	2;1239;186801;186802;216572;2892396;2714355	1.0;0.99596;0.99596;0.99595;0.9931;0.9923;0.99227
k79_48381	2;1239;186801;3085636;186803;2569097;39488	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_24259	2;1239;186801;3085636;186803;572511;418240;1121115	1.0;1.0;1.0;1.0;1.0;1.0;0.99999;0.99999
k79_84560	2;1224;1236;135622;267890;22;238836	0.99999;0.75636;0.75631;0.75612;0.75612;0.75612;0.75612
k79_72427	2;976;200643;171549;815;816;291644	1.0;1.0;1.0;1.0;1.0;0.99998;0.99986
k79_36327	2;976;200643;171549;815;909656;821	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_60425	2;1239;186801;3085636;186803;2316020;33039;657313	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_72428	2;1239;186801;3085636;186803;33042;410072;470146	1.0;1.0;1.0;1.0;1.0;0.99997;0.99997;0.99997
k79_48382	2;1239;186801;186802;216572;2304691;1510	1.0;0.99658;0.99658;0.99656;0.99645;0.99195;0.99195
k79_153	2;1239;909932;1843488;909930;33024;33025	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_84565	2;1239;186801;3085636;186803;2569097;39488	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_36329	2;201174;1760;85004;31953;1678;1680	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_48383	2;1239;186801;3085636;186803;1506553;29347	1.0;1.0;1.0;0.99997;0.99997;0.99995;0.99995
k79_154	2;1239;186801;3085636;186803;572511;40520;411459	0.99977;0.99966;0.99906;0.95331;0.95331;0.5837;0.52407;0.5238
k79_72429	2;1239;186801;3085636;186803;33042;410072;470146	1.0;1.0;1.0;1.0;1.0;0.99999;0.99999;0.99999
k79_84568	2;1239;91061;1385;186822;44249;1338368	1.0;0.99998;0.99998;0.99998;0.99998;0.99998;0.99998
k79_84571	2;1239;186801;3085636;186803;2316020;33039;657313	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_36335	2;976;200643;171549;815;816;820;997890	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_24261	2;1239;186801;3085636;186803;572511;40520;657314	1.0;1.0;0.99999;0.99952;0.99952;0.99814;0.99703;0.99698
k79_60436	2;1239;186801;3085636;186803;572511;418240;1121115	1.0;0.99998;0.99995;0.99977;0.99977;0.99141;0.98818;0.98818
k79_24262	2;1239;186801;186802;216572;459786;2109687	1.0;0.99985;0.99985;0.99985;0.99985;0.99983;0.99959
k79_48394	2;1239;186801;186802;216572;2892396;2714355	1.0;0.99999;0.99999;0.99999;0.99999;0.99998;0.99998
k79_72439	2;976;200643;171549;2005525;375288;823;435591	1.0;0.99978;0.99978;0.99978;0.99975;0.99975;0.99975;0.99975
k79_24263	2;1239;186801;186802;216572;459786;2109687	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_162	2;976;200643;171549;815;816;820;997890	1.0;0.99998;0.99998;0.99998;0.99996;0.99979;0.99955;0.99955
k79_24264	2;1239;186801;186802;216572;216851;853;718252	0.99972;0.99283;0.99233;0.99228;0.99225;0.98968;0.98875;0.98561
k79_48396	2;201174;1760;85004;31953;1678;1680	1.0;1.0;0.99999;0.99999;0.99999;0.99999;0.99879
k79_84579	2;976;200643;171549;815;909656;821	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_163	2;1239;186801;3085636;186803;33042;410072;470146	1.0;1.0;1.0;1.0;1.0;0.99998;0.99998;0.99998
k79_60445	2;1239;186801;186802;216572;216851;2646395	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_48399	2;976;768503;768507;2896860;105;106;761193	0.6942;0.66997;0.66982;0.66982;0.66977;0.66977;0.66977;0.66977
k79_72441	2;1239;186801;3085636;186803;2944193;2763672	1.0;1.0;1.0;1.0;1.0;0.99973;0.99973
k79_36351	2;1239;186801;3085636;186803;572511;418240;1121115	1.0;1.0;1.0;1.0;1.0;1.0;0.99995;0.99995
k79_84585	2;1239;186801;3085636;186803;572511;418240;1121115	1.0;1.0;0.99999;0.99985;0.99985;0.99946;0.99934;0.99934
k79_24276	2;1239;186801;3085636;186803;572511;418240;1121115	1.0;1.0;1.0;1.0;1.0;0.99999;0.99999;0.99999
k79_48405	2;1239;186801;3085636;186803;33042;410072;470146	1.0;1.0;1.0;1.0;1.0;0.99999;0.99999;0.99999
k79_60459	2;1239;186801;3085636;186803;572511;1532	1.0;0.99935;0.99503;0.70424;0.70424;0.70102;0.70101
k79_165	2;1239;186801;3085636;186803;841;166486;657315	0.99997;0.99882;0.99798;0.99455;0.99455;0.97975;0.97975;0.97947
k79_36356	2;74201;203494;48461;1647988;239934;239935;349741	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_60461	2;1239;186801;3085636;186803;572511;418240;1121115	1.0;1.0;1.0;0.99999;0.99999;0.99996;0.99987;0.99987
k79_72449	2;1239;186801;3085636;186803;33042;410072;470146	1.0;1.0;1.0;1.0;1.0;0.99998;0.99998;0.99998
k79_84596	2;1239;186801;3085636;186803;33042;116085	1.0;1.0;1.0;1.0;1.0;0.99979;0.99979
k79_48408	131567	1.0
k79_36358	2;1239;186801;3085636;186803;2316020;33039;657313	1.0;1.0;1.0;0.99944;0.99944;0.99864;0.99762;0.99762
k79_72453	2;1239;186801;3085636;186803;2316020;33039;657313	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_84597	2;1239;186801;3085636;186803;33042;410072;470146	1.0;1.0;1.0;1.0;1.0;0.99271;0.99271;0.99271
k79_48410	2;976;200643;171549;815;909656;821	1.0;0.92613;0.92613;0.92613;0.91874;0.90759;0.90759
k79_84598	2;1239;186801;186802;216572;216851;3030639	1.0;1.0;1.0;1.0;1.0;1.0;0.99974
k79_36362	2;976;200643;171549;815;816;371601;657309	1.0;0.99947;0.99947;0.99947;0.99946;0.99946;0.98972;0.98972
k79_169	2;1239;186801;186802;216572;946234;292800	1.0;0.99988;0.99984;0.95395;0.95394;0.94598;0.94598
k79_72454	2;74201;203494;48461;1647988;239934;239935;349741	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_60464	2;1239;186801;3085636;186803;2316020;33039;657313	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_48415	2;1239;186801;3085636;186803;33042;410072;470146	1.0;1.0;1.0;1.0;1.0;0.99999;0.99999;0.99999
k79_171	2;1239;186801;3085636;186803;33042;410072;470146	1.0;1.0;1.0;1.0;1.0;0.99999;0.99999;0.99999
k79_84604	2;1239;186801;3085636;186803;572511;418240;1121115	1.0;1.0;1.0;1.0;1.0;0.99996;0.99978;0.99978
k79_12216	2;976;200643;171549;815;816;820;997890	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_60465	2;976;200643;171549;815;909656;821	1.0;1.0;1.0;1.0;0.99994;0.99777;0.99777
k79_72458	2;976;200643;171549;815;909656;821	0.99997;0.99566;0.99564;0.99563;0.99426;0.99183;0.85294
k79_48416	2;201174;84998;1643822;1643826;447020;446660;394340	1.0;0.99703;0.99701;0.99701;0.99701;0.99701;0.99701;0.99701
k79_24278	2;976;200643;171549;815;909656;387090	1.0;1.0;1.0;1.0;0.99998;0.99848;0.99848
k79_48418	2;1239;526524;526525;2810280;2678885;1982626	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_36375	2;976;200643;171549;815;909656;821	1.0;1.0;1.0;1.0;0.99998;0.99997;0.99997
k79_173	2;1239;186801;186802;216572;459786;2763056	0.99999;0.99933;0.99932;0.99932;0.99917;0.91588;0.91588
k79_48420	2;1239;186801;3085636;186803;189330;88431	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_72465	2;1239;186801;186802;216572;1263;2608920	1.0;0.99998;0.99997;0.99997;0.99997;0.99996;0.99993
k79_84612	2;1239;186801;186802;31979;1485;1529	1.0;1.0;1.0;1.0;0.99995;0.99995;0.99995
k79_60471	2;74201;203494;48461;1647988;239934;239935;349741	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_12218	2;1239;909932;1843488;909930;33024;33025	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_72466	2;976;200643;171549;2005519;397864;397865;880074	1.0;1.0;1.0;1.0;0.99997;0.99997;0.99997;0.99997
k79_84614	2;1239;186801;186802;216572;946234;292800	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_24285	2;1239;186801;3085636;186803;33042;410072;470146	1.0;1.0;1.0;1.0;1.0;0.99996;0.99996;0.99996
k79_12221	2;1239;186801;186802;3046368;3046369;3046383	1.0;0.99979;0.99978;0.99971;0.69962;0.69962;0.69962
k79_176	2;1239;186801;3085636;186803;841;1261635	1.0;0.99929;0.99925;0.99924;0.99924;0.82211;0.81391
k79_84615	2;1239;186801;186802;216572;216851;853;718252	1.0;0.99714;0.99656;0.99653;0.99652;0.89689;0.86103;0.84308
k79_72467	2;976;200643;171549;2005525;375288;46503	1.0;0.99977;0.99977;0.99977;0.99976;0.99976;0.99585
k79_60476	2;1239;186801;3085636;186803;189330;39486	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_48429	2;1239;186801;3085636;186803;2316020;33039;657313	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_24287	2;1239;186801;3085636;186803;2316020;33039;657313	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_60477	2;1239;186801;3085636;186803;2316020;33039;657313	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_72470	2;1239;186801;3085636;186803;572511;1796616	1.0;0.99999;0.99999;0.99999;0.99999;0.99999;0.99999
k79_48431	2;1239;186801;186802;3082771;1738645;3030017	0.99939;0.99316;0.99222;0.62859;0.51318;0.51318;0.51318
k79_182	2;1239;186801;3085636;186803;572511;2479767	1.0;1.0;1.0;0.99992;0.99992;0.99992;0.99992
k79_24292	2;1239;186801;3085636;186803;207244;649756;649757	0.99989;0.99987;0.99987;0.99986;0.99986;0.99895;0.99895;0.99895
k79_48433	2;1239;186801;3085636;186803;572511;2479767	1.0;1.0;1.0;0.99977;0.99977;0.99977;0.99977
k79_72473	2;976;200643;171549;815;816;371601;657309	1.0;0.97774;0.97774;0.97774;0.90172;0.90172;0.89864;0.89864
k79_84617	2;1239;186801;3085636;186803	1.0;0.99996;0.99996;0.90891;0.90891
k79_184	2;1239;186801;3085636;186803;33042;410072;470146	1.0;1.0;1.0;1.0;1.0;0.99994;0.99994;0.99994
k79_60486	2;1239;186801;3085636;186803;572511;2479767	1.0;0.99999;0.99999;0.99998;0.99998;0.99894;0.99874
k79_72475	2;1239;186801;186802;216572;1263;657323	1.0;1.0;1.0;0.99993;0.99993;0.99993;0.99993
k79_24298	2;1239;186801;3085636;186803;572511;418240;1121115	1.0;1.0;1.0;1.0;1.0;1.0;0.99985;0.99985
k79_84620	2157;28890;183925;2158;2159;2172;2173;420247	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_188	2;1239;186801;3085636;186803;2944198;2763667	1.0;0.99995;0.99983;0.99981;0.99981;0.99293;0.99293
k79_36376	2;1239;186801;3085636;186803;33042;410072;470146	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_24302	2;976;200643;171549;2005525;375288;823;435591	1.0;0.99999;0.99999;0.99999;0.99999;0.99999;0.99998;0.99998
k79_60488	2;1239;91061;1385;186822;44249;2758563	0.95319;0.94635;0.85269;0.85267;0.84524;0.84524;0.84521
k79_72482	2;1239;186801;3085636;186803;189330;88431	1.0;1.0;1.0;0.99999;0.99999;0.99086;0.99083
k79_48445	2;1239;186801;3085636;186803;207244;649756;649757	1.0;1.0;1.0;1.0;1.0;0.99996;0.99996;0.99996
k79_24303	2;1239;909932;1843488;909930;33024;33025	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_84621	2;1239;186801;3085636;186803;2944193;2763672	1.0;0.99998;0.9999;0.99988;0.99988;0.99798;0.99798
k79_36383	2;1239;186801;186802;216572;216851;2929489	1.0;1.0;0.99999;0.99198;0.99198;0.99196;0.99166
k79_72483	2;1239;909932;1843488;909930;33024;33025	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_198	2;1239;186801;186802;216572;2892396;2714353	1.0;0.99988;0.99988;0.99988;0.99988;0.99891;0.82076
k79_60489	2;1239;186801;3085636;186803;572511;418240;1121115	1.0;1.0;1.0;1.0;1.0;0.99999;0.99999;0.99999
k79_72486	2157;28890;183925;2158;2159;2172;2173;420247	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_201	2;1239;186801;3085636;186803;1766253;39491;657317	1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.97374
k79_72488	2;1239;186801;3085636;186803;33042;751585	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_36390	2;1239;186801;3085636;186803;1164882;2490855	0.99984;0.99924;0.99827;0.90454;0.90454;0.90402;0.90402
k79_202	2;1239;186801;3085636;186803;2569097;39488	1.0;1.0;1.0;1.0;1.0;0.99924;0.99924
k79_36397	2;976;200643;171549;815;816;46506;449673	1.0;1.0;1.0;1.0;1.0;1.0;0.99999;0.99999
k79_72493	2;976;200643;171549;815;816;820;997890	1.0;1.0;1.0;1.0;1.0;0.99998;0.99997;0.99997
k79_36399	2;1239;186801;3085636;186803;33042;410072;470146	1.0;1.0;1.0;0.99999;0.99999;0.99951;0.99951;0.99951
k79_84623	2;1239;186801;3085636;186803;572511;2479767	1.0;1.0;1.0;0.99949;0.99949;0.99949;0.99882
k79_84624	2;1239;186801;3085636;186803;1766253;39491;657317	1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.99996
k79_72503	2;1239;186801;3085636;186803;572511;40520;411459	1.0;1.0;0.99999;0.99989;0.99989;0.99989;0.99926;0.99926
k79_12239	2;1239;186801;3085636;186803;189330;88431	1.0;1.0;1.0;0.99996;0.99996;0.99736;0.99735
k79_36406	2;1239;186801;3085636;186803	0.99981;0.99972;0.99773;0.96243;0.96243
k79_212	2;1239;186801;3085636;186803;572511;418240;1121115	1.0;1.0;1.0;1.0;1.0;1.0;0.99999;0.99999
k79_60494	2;201174;1760;85004;31953;1678;1680	1.0;0.99945;0.99945;0.99945;0.99945;0.99945;0.99935
k79_36407	2;976;200643;171549;815;909656;821	1.0;1.0;1.0;1.0;1.0;0.99998;0.99998
k79_12243	2;1239;186801;3085636;186803;2316020;33039;657313	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_84629	2;1239;186801;3085636;186803;1766253;39491;657317	1.0;1.0;1.0;0.99968;0.99968;0.99839;0.99839;0.99657
k79_72511	2;1239;186801;186802;216572;216851;853;718252	1.0;1.0;1.0;1.0;1.0;1.0;0.99998;0.99921
k79_12245	2;1239;186801;3085636;186803;207244;649756;649757	1.0;1.0;0.99994;0.99994;0.99994;0.99994;0.99994;0.99994
k79_36413	2;1239;186801;3085636;186803;572511;89014	0.99976;0.99835;0.99835;0.99825;0.99825;0.99657;0.98099
k79_60504	2;1239;186801;3085636;186803;33042;410072;470146	1.0;1.0;1.0;1.0;1.0;0.99911;0.99911;0.99911
k79_72517	2;1239;186801;3085636;186803;572511;1912897	1.0;1.0;1.0;1.0;1.0;0.99994;0.99994
k79_36418	2;1239;186801;186802;216572;216851;853;718252	1.0;0.99999;0.99999;0.99994;0.99994;0.99989;0.99973;0.99947
k79_214	2;976;200643;171549;815;816;820;997890	1.0;1.0;1.0;1.0;0.99999;0.99999;0.99922;0.99922
k79_12253	2;1239;186801;3085636;186803;572511;418240;1121115	1.0;1.0;1.0;0.99999;0.99999;0.99999;0.99965;0.99965
k79_60505	2;1239;186801;186802;216572;2892396;2714353	0.99999;0.99198;0.99194;0.99187;0.99187;0.98886;0.98866
k79_84644	2;201174;84998;1643822;1643826;447020;446660;1384484	1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.99998
k79_36420	2;1239;186801;3085636;186803;189330;88431	1.0;1.0;1.0;1.0;1.0;0.99942;0.99942
k79_12254	2;1239;186801;3085636;186803;33042;410072;470146	1.0;1.0;1.0;1.0;1.0;0.99994;0.99994;0.99994
k79_217	2;1239;186801;3085636;186803;572511;418240;1121115	1.0;1.0;1.0;1.0;1.0;0.99999;0.99998;0.99998
k79_72524	2;1239;186801;3085636;186803;189330;88431	1.0;1.0;1.0;1.0;1.0;0.99999;0.99999
k79_12256	2;1239;909932;1843488;909930;33024;33025	1.0;1.0;0.99999;0.99999;0.99999;0.99999;0.99999
k79_84645	2;201174;1760;85011;2062;1883;2975712	1.0;0.99997;0.99997;0.99997;0.99997;0.99997;0.99997
k79_72531	2;1239;186801;3085636;186803;189330;88431	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_36427	2;1239;186801;3085636;186803;572511;418240;1121115	0.99958;0.999;0.99071;0.99001;0.99001;0.86759;0.8411;0.8411
k79_84647	2;1239;186801;3085636;186803;2569097;39488	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_229	2;1239;186801;3085636;186803;841;301301	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_72534	2;976;200643;171549;815;909656;821	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_84652	2;1239;186801;3085636;186803;1766253;39491;657317	1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.99935
k79_60506	2;976;200643;171549;815;816;820;997890	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_12257	2;1783272	0.99645;0.98752
k79_72539	2;976;200643;171549;2005525;375288;823;435591	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_237	2;1239;186801;186802;216572;459786;2109687	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_36429	2;1239;186801;186802;216572;2892397;2714358	0.9999;0.99983;0.99983;0.996;0.99588;0.89718;0.89718
k79_84658	2;976;200643;171549;2005525;375288;2951805	1.0;1.0;1.0;1.0;0.99984;0.99984;0.99976
k79_12261	2;1239;186801;3085636;186803;2569097;39488	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_72541	2;1239;186801;3085636;186803;841;301301	1.0;0.99651;0.99402;0.99393;0.99393;0.75908;0.71432
k79_84659	2;1239;186801;3085636;186803;841;166486;657315	1.0;0.99999;0.99999;0.99999;0.99999;0.99982;0.99917;0.99917
k79_60509	2;1239;186801;3085636;186803;841;301301	1.0;0.99999;0.99999;0.99993;0.99993;0.99844;0.98733
k79_12264	2;1239;186801;3085636;186803;2316020;33039;657313	1.0;1.0;1.0;1.0;1.0;0.99995;0.99995;0.99995
k79_36431	2;1239;186801;3085636;186803;189330;88431	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_72546	2;1239;186801;3085636;186803;248744;168384;478749	1.0;1.0;1.0;0.9999;0.9999;0.9999;0.9999;0.9999
k79_84662	2;201174;1760;85011;2062;228398;2704468	1.0;0.5474;0.53554;0.51716;0.51716;0.51716;0.51716
k79_72548	131567	0.58274
k79_60515	2;1239;186801;186802	1.0;0.99996;0.99727;0.99308
k79_36438	2;1239;186801;3085636;186803;2569097;39488	1.0;0.99999;0.99999;0.99998;0.99998;0.99986;0.99986
k79_84664	2;1239;186801;186802;216572;2892396;2714353	0.99977;0.99736;0.99728;0.99718;0.99593;0.99437;0.99424
k79_12265	2;1239;909932;1843488;909930;33024;33025	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_72554	2;1239;186801;3085636;186803;1649459;154046;742737	1.0;1.0;1.0;0.99985;0.99985;0.9998;0.9998;0.9998
k79_60521	2;1239;186801;3085636;186803;2316020;46228;471875	1.0;1.0;1.0;1.0;1.0;0.99986;0.99986;0.99986
k79_36440	2;976;200643;171549;2005525;375288;823;435591	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_84669	2;1239;526524;526525;2810280;2678885;1982626	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_12266	2;1239;186801;3085636;186803;33042;410072;470146	1.0;1.0;1.0;0.99999;0.99999;0.99977;0.99977;0.99977
k79_60522	2;1239;186801;3085636;186803;33042;410072;470146	1.0;1.0;1.0;1.0;1.0;0.99986;0.99986;0.99986
k79_36442	2;1239;526524;526525;2810280;2678885;1982626	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_72555	2;976;200643;171549;2005525;375288;823;435591	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_84676	2;1239;186801;3085636;186803;2569097;39488	1.0;1.0;1.0;1.0;1.0;0.99992;0.99992
k79_238	2;976;200643;171549;815;816;817;997879	1.0;0.99999;0.99999;0.99999;0.99971;0.99958;0.99914;0.99914
k79_48449	2;1239;186801;3085636;186803;1766253;39491;657317	0.99054;0.94441;0.94363;0.93179;0.93179;0.92794;0.92794;0.91002
k79_36447	2;1239;186801;3085636;186803;189330;88431	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_72558	2;1239;186801;186802;216572;216851;853;718252	1.0;0.99951;0.99951;0.99951;0.99951;0.84109;0.83902;0.83116
k79_84677	2;1224;1236;135622;72275;1172191;2984846	0.99885;0.96677;0.96675;0.96671;0.96671;0.96671;0.96671
k79_240	2;1239;186801;186802;216572;1263;657323	1.0;1.0;1.0;0.99981;0.99981;0.99981;0.99981
k79_60531	2;1239;186801;3085636;186803;189330;88431	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_84681	2;976;200643;171549;2005525;375288;823;435591	1.0;1.0;1.0;1.0;1.0;1.0;0.99994;0.99994
k79_84682	2;201174;1760;85004;31953;1678;28026;547043	1.0;0.99999;0.99999;0.99999;0.99999;0.99999;0.99987;0.99987
k79_48450	2;1239;186801;3085636;186803;207244;649756;649757	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_12272	2;1239;186801;3085636;186803;841;301301	1.0;1.0;1.0;0.99977;0.99977;0.99975;0.99975
k79_48451	2;201174;1760;85006;85023;69578;1978566	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_12274	2;1239;186801;186802	0.99991;0.56337;0.56137;0.56135
k79_249	2;1239;909932;1843488;909930;33024;33025	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_60534	2;1239;91061;186826;33958;2742598;97478;1130798	1.0;0.99998;0.99916;0.99916;0.99916;0.99916;0.99916;0.99916
k79_48455	2;976;200643;171549;815;816;820;997890	1.0;1.0;1.0;1.0;0.99999;0.99984;0.99865;0.99865
k79_72562	2;1239;186801;3085636;186803;33042;410072;470146	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_250	2;1239;186801;186802;216572;2892396;2714355	1.0;1.0;1.0;1.0;1.0;1.0;0.99999
k79_84687	2;1239;186801;3085636;186803;1766253;39491;657318	1.0;1.0;1.0;0.99984;0.99984;0.99801;0.99801;0.9896
k79_24304	2;1239;186801;186802;216572;1263;2608920	1.0;1.0;1.0;0.99999;0.99999;0.99999;0.99936
k79_36470	2;1239;186801;3085636;186803;207244;649756;649757	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_48457	2;976;200643;171549;815;909656;821	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_60535	2;1239;91061;186826;33958;2767887;1623	1.0;1.0;0.99987;0.99987;0.99987;0.99987;0.99987
k79_24307	2;976;200643;171549;815;909656;821	1.0;0.99996;0.99996;0.99996;0.99984;0.99984;0.99983
k79_252	2;976;200643;171549;815;816;28111	1.0;0.99999;0.99999;0.99999;0.76935;0.72998;0.66149
k79_36472	2;1239;186801;3085636;186803;1766253;39491;657317	0.99999;0.99994;0.99993;0.99957;0.99957;0.99636;0.99636;0.99636
k79_72565	2;976;200643;171549;2005525;375288;823;435591	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_12276	2;1239;909932;1843488;909930;33024;33025	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_254	2;976;117743;200644;49546;104267;104270	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_36476	2;1239;909932;1843488;909930;33024;33025	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_24308	2;1239;186801;3085636;186803;572511;2479767	1.0;0.99999;0.99999;0.99844;0.99844;0.99279;0.97695
k79_256	2;1239;186801;3085636;186803;841;1261635	0.99999;0.9965;0.98837;0.98787;0.98787;0.93071;0.92876
k79_60537	2;1783272	1.0;0.9997
k79_84700	2;976;117743;200644;49546;2907134;2562285	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_36479	2;1239;186801;3085636;186803;2316020;33039;657313	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_259	2;1239;186801;3085636;186803;1766253;39491;657317	1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.99058
k79_48477	2;1239;186801;3085636;186803;2316020;33039;657313	1.0;1.0;1.0;1.0;1.0;0.99993;0.99993;0.99993
k79_24310	2;976;200643;171549;815;909656;821	1.0;0.99999;0.99999;0.99999;0.99998;0.9999;0.99989
k79_84702	2;1239;186801;3085636;186803;189330;88431	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_12284	2;1239;186801;186802;31979;1485;411486	1.0;1.0;1.0;0.99981;0.99977;0.99977;0.99977
k79_36480	2;1239;186801;3085636;186803;189330;39486	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_260	2;1224;1236;72274;135621;286;75692	1.0;0.99883;0.99883;0.99883;0.99883;0.99883;0.99883
k79_36482	2;1239;186801;3085636;186803;572511;418240;1121115	1.0;1.0;1.0;0.99999;0.99999;0.99978;0.99975;0.99975
k79_24314	2;1239;186801;3085636;186803;1766253;39491;657317	1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.99051
k79_84706	2;1239;186801;3085636;186803;2944198;2763667	1.0;0.99979;0.99975;0.99973;0.99973;0.99967;0.99967
k79_72591	2;976;200643;171549;815;816;28111	1.0;1.0;1.0;1.0;1.0;0.99998;0.99998
k79_36484	2	0.84164
k79_48481	2157;28890;183925;2158;2159;2172;2173;420247	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_84708	2;1239;186801;3085636;186803;207244;649756;649757	1.0;1.0;1.0;0.99999;0.99999;0.99998;0.99998;0.99998
k79_72592	2;976;200643;171549;815;909656;821	0.99999;0.9964;0.99573;0.99573;0.98944;0.96111;0.96109
k79_12294	2;1239;186801;186802;216572;216851	1.0;0.99094;0.86099;0.86095;0.86093;0.59321
k79_48482	2;1239;186801;3085636;186803;207244;649756;649757	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_24316	2;1239;186801;3085636;186803;189330;88431	1.0;1.0;1.0;0.99999;0.99999;0.99848;0.99839
